Date,Basin_P90,Basin_MeanAbove10,Basin_FreqAbove10,Baffin Bay_P90,Baffin Bay_MeanAbove10,Baffin Bay_FreqAbove10,Canadian Archipelago_P90,Canadian Archipelago_MeanAbove10,Canadian Archipelago_FreqAbove10,Beaufort Sea_P90,Beaufort Sea_MeanAbove10,Beaufort Sea_FreqAbove10,Chukchi Sea_P90,Chukchi Sea_MeanAbove10,Chukchi Sea_FreqAbove10,East Siberian Sea_P90,East Siberian Sea_MeanAbove10,East Siberian Sea_FreqAbove10,Laptev Sea_P90,Laptev Sea_MeanAbove10,Laptev Sea_FreqAbove10,Kara Sea_P90,Kara Sea_MeanAbove10,Kara Sea_FreqAbove10,Barents Sea_P90,Barents Sea_MeanAbove10,Barents Sea_FreqAbove10,Nordic Sea_P90,Nordic Sea_MeanAbove10,Nordic Sea_FreqAbove10
01-Jan-1998,10.7833988189697,12.0158537820583,0.143631913026092,9.46008739471436,11.8913893524643,0.0733087399106866,8.9319694519043,12.5475762485242,0.0604771661821338,11.5288362503052,11.8159759118118,0.181898115073913,11.4994935035706,12.2380750896196,0.177491295214526,8.60539655685425,11.4669497332265,0.0331125827814569,9.38161239624024,11.0137169846301,0.0624491592100173,11.2436487197876,12.2644895557066,0.163817653442485,13.5505111694336,13.0663745965567,0.289670838032383,15.4963979721069,13.6537426460634,0.451029706579191
01-Feb-1998,9.49008808135986,11.4376329084744,0.0758986964657492,9.77473115921021,12.752360337608,0.0895160299717478,9.98643808364868,11.8271116105153,0.091773956007411,11.6759356498718,12.2533016384556,0.151740082745193,11.1798670768738,11.8630711598407,0.17412174504057,8.00316829681396,10.8294868036701,0.0101037724692526,9.74977626800537,11.7548232461747,0.0865322152010858,8.20758142471314,11.2553919332228,0.0332387188336612,14.0688926696777,13.7240075224155,0.256430481472577,18.1249698638916,14.7140242153897,0.573531073446328
01-Mar-1998,10.7894660949707,12.0641235464606,0.137842445910226,8.95947380065918,12.1554075658664,0.0611507133017129,9.05765037536621,11.3708123314648,0.0564060203610924,11.2178270339966,12.3680713996904,0.126998955871847,9.92102146148682,11.6588211221259,0.0956135554852133,7.90661511421204,11.226962883431,0.0164962080751978,8.46504669189453,11.3711162056893,0.0209364040059209,10.3444263458252,11.425280357414,0.121246331000224,12.2644421577454,12.4080314973163,0.2461797978959,16.8665950775146,14.1031821964155,0.549404045926734
01-Apr-1998,8.37308120727539,11.25709600373,0.0384978169156836,9.27393341064453,11.8168861957672,0.0700582783987773,9.06486129760742,11.8170771532199,0.0575268817204306,8.92748689651489,11.5985755220673,0.0479840999432141,9.83946514129639,12.0848755513969,0.0926157200911878,8.33445739746094,11.994216559261,0.0527869757174405,8.13493871688843,11.9196626675068,0.0487529282072483,9.18912839889526,11.9026977720432,0.0702039587566794,11.1555498123169,12.0150230356567,0.160153180812786,11.7824167251587,12.2701311880177,0.204516007532958
01-May-1998,9.11305618286133,11.1424721478805,0.0533864698097332,10.5393856048584,12.0666070014547,0.118584676263649,9.81859779357911,11.3114205773342,0.0829408798824242,11.6856325149536,12.2955596227596,0.179754904654614,9.75268430709839,11.7015190237434,0.0874890890430011,7.28230757713318,10.1763085137426,0.000754379406109805,7.84129524230957,10.8113417952641,0.0227366680446467,9.7892578125,12.355139639789,0.0901900232339627,9.9953935623169,11.5407007371058,0.0980361461564738,10.74508934021,11.7286836856294,0.142398396209222
01-Jun-1998,8.49069309234619,11.1136418888464,0.0339566330760342,6.89601526260376,11.2189345224447,0.011770325785803,7.89594883918762,11.5066053267339,0.0250415696707683,8.77544355392456,11.033622218078,0.0300397501419648,7.98509049415588,11.7454502616206,0.0174546535831103,8.14294290542603,10.8232410706893,0.0219784768211922,8.29712295532227,11.7725030222247,0.0388728124569382,8.8099160194397,11.3616954521308,0.0478663355159182,7.96160578727722,11.2168552493948,0.0248423624178799,8.36310329437256,12.2088476917315,0.0306026365348399
01-Jul-1998,8.51349315643311,11.1430554301752,0.0334424627877329,6.59192991256714,11.9716063199907,0.0220693608483808,7.61106538772583,11.2879178582549,0.0196262484310801,8.64016857147217,10.8447386548856,0.0305544870033522,7.26596422195434,11.4966223749007,0.00818201874286591,8.39289846420288,11.648014603453,0.0392344050416576,9.3070390701294,11.5013825210762,0.0692101508221202,7.51453981399536,11.5482358880564,0.0186891383039935,7.65315895080566,11.5547655864929,0.0161625778337225,8.61532850265503,11.6129927078108,0.0403098232185163
01-Aug-1998,7.92766857147217,10.7923938924023,0.0116330136309798,8.15417642593384,12.0535771402501,0.0438428609731969,7.60059051513672,11.4544797385969,0.0216269564564403,8.36049652099609,11.190141828555,0.0231356817057757,9.43816871643067,11.4624092073229,0.071556693812168,9.40910749435425,12.0664409595936,0.0760521256141842,8.26499347686768,10.9033587370921,0.0193895104615345,8.8983304977417,11.1231370798931,0.0498692634323627,8.81776332855225,11.0763316008118,0.0438840025941906,9.15399646759033,11.5114233847294,0.0546309458720604
01-Sep-1998,8.61406993865967,11.3852410487069,0.0400569874050493,9.52212677001953,11.7133491544306,0.0820292347377471,9.04989252090454,11.7544079908362,0.0576820751579644,9.63324165344238,10.8285793315533,0.0679159568427029,10.0908336639404,11.2414498817731,0.104807215779561,9.41696348190308,10.9993812102416,0.0600165562913908,10.4593892097473,11.145385592448,0.137067658812181,9.43634490966797,11.313616110931,0.070339429517573,10.7154586791992,11.5499150904329,0.146162226403887,11.896509552002,12.2911329969392,0.213679849340871
01-Oct-1998,10.5637351989746,11.8183941071237,0.125801756807936,11.2681440353394,12.0024449741845,0.164406105825682,11.0080686569214,12.078614127349,0.147070813263673,11.7833099365234,12.7085317716335,0.165961422212453,13.7065215110779,12.663537208918,0.34931368881471,11.5189950942993,12.1958243528245,0.164087534714803,8.52729110717774,11.2138835131997,0.0316713117923963,10.2276644706726,11.9060272940857,0.107662838039606,13.6298027038574,12.8569663382752,0.343484331021354,13.2610389709473,12.7069507793434,0.32624384909787
01-Nov-1998,9.97107791900635,12.0131911546323,0.0986539181911438,10.7933889389038,12.9385497792002,0.123731728288908,8.67631244659424,12.0176081964692,0.0504434098215276,9.84662580490112,12.2256522608148,0.0863145939806926,12.8721652030945,12.4363186752694,0.285598176231538,10.1834425926208,12.198708489104,0.107712472406181,9.39645719528198,11.5618708565031,0.0693123880391349,9.93615007400513,11.6502936293385,0.0961992925415808,11.7231383323669,12.2974634398327,0.195985606285699,14.3660740852356,13.0264475576657,0.423502824858758
01-Dec-1998,9.37494697570801,11.2766391838157,0.0652114355941173,11.441382598877,12.7862295783242,0.151499181760185,10.2887100219727,12.2643417170104,0.102309664546166,8.92435207366943,11.3594225659544,0.054294663955597,10.4263964653015,11.8318840904103,0.12160801128025,8.95193128585815,10.9434568797727,0.0428794595171969,9.21880950927735,11.7809145147253,0.0672898691808132,11.0450187683105,12.1078342337628,0.148471583915395,13.2307186126709,12.5492191196801,0.324638107134989,15.4481210708618,13.3584146608546,0.506334973573905
01-Jan-1999,9.34114780426025,11.4677245642962,0.0727213407412277,9.71755313873291,12.1237482369272,0.0861601900905148,8.98729152679443,11.7624337702774,0.0579186199942067,7.9290867805481,11.2879262600575,0.0365994394680442,9.88544540405274,11.67316807506,0.0926592040516816,8.99407920837402,11.5345574060263,0.0626668980986965,9.14916973114014,11.4981072792911,0.0577551374201551,9.201051902771,11.0617060305817,0.0562713493907455,13.1673994064331,12.7752532437982,0.267179328257839,13.8677688598633,12.9672233849912,0.33534171678513
01-Feb-1999,9.08063745498657,11.534828069907,0.0544757834232996,8.51549501419067,12.3431910791362,0.0533411128853949,8.12707633972168,11.4902522304203,0.0334160767732432,8.25998096466065,10.7790612011421,0.02993429058165,9.91379346847534,11.2945865790228,0.0941973578012828,8.46920690536499,11.2978209694832,0.0349456007568588,8.09618654251099,11.1947258497866,0.0362753203803225,10.4402758598328,11.8027432433783,0.118327258652389,13.4612888336182,12.7010689917388,0.323331541193284,16.8050010681152,14.1223571645292,0.567574656981438
01-Mar-1999,8.27461013793945,11.2417991008029,0.030735521429415,7.32074308395386,12.1989681984519,0.0303904436986289,8.8858362197876,11.3982882649864,0.0497334177242343,8.39737949371338,11.7090293344204,0.0459965928449744,10.9794295310974,12.484206956798,0.139410856282311,9.00940227508545,11.618290647651,0.0587614825891901,7.39947366714478,10.6064006901086,0.0085079144941258,8.87590579986572,11.1316131096155,0.0517119571154921,12.1569093704224,12.5032708293629,0.21896634899539,14.5606252670288,13.288450603472,0.383196646619284
01-Apr-1999,8.19153022766113,12.1783521918679,0.0434387723144423,8.63758420944214,11.7741771001999,0.04926913155632,8.88958120346069,12.1285257701487,0.0551934375346414,8.31565093994141,10.658443788564,0.0182850653038047,10.8824801445007,12.2493922137304,0.137060164535633,8.21478271484375,11.3422420034175,0.0388934878587199,8.42087745666504,10.8529651463202,0.0241284277249552,10.0201392173767,11.6411220783547,0.0998645292391046,12.7588050842285,12.4228307556256,0.292050444026278,13.4236480712891,12.8816011867714,0.287811676082863
01-May-1999,8.32977390289307,11.1696732414429,0.0363930585822544,6.91279668807984,11.8446461843725,0.0180937323754843,9.16059093475342,11.5988527708364,0.0546198654751813,9.47190704345703,11.2393595893934,0.0625927350662198,8.07377729415894,11.0852803646113,0.0227907110586746,7.30650610923767,10.3361683867698,0.00143532364879299,8.391943359375,10.9199070213398,0.0278440837989574,8.43513889312744,11.1884897717651,0.0372763093686041,8.49337596893311,11.592896736767,0.0431300258460671,10.7712707519531,12.0188691645371,0.14813559322034
01-Jun-1999,8.99681949615479,11.8840740569938,0.0656018373525531,8.5084794998169,11.2706986866384,0.0478073946689598,8.46391439437866,11.1209461156621,0.0315984924066071,7.90291547775269,11.4480664057183,0.016297558205565,8.02292785644531,11.0939221699008,0.0246109624343346,8.15712881088257,10.6256745398357,0.0131760485651214,8.57726001739502,10.8709374299147,0.0281934683753617,8.93663759231567,11.1707163770833,0.0446150372544595,9.05902242660522,11.4601282827718,0.0534911359809834,9.73698062896729,11.5614315898117,0.0836271186440666
01-Jul-1999,8.98202590942383,11.0627054175373,0.0506391174717522,7.02815084457398,12.0199625513498,0.0102071949629712,8.05523853302002,11.4118392242676,0.02868039091582,8.00922622680664,11.3516764824207,0.0171456833543991,9.42659378051758,11.180142337872,0.0686598946792895,8.11752853393555,10.9799139540586,0.0252817239906003,9.86441040039062,11.6164493578339,0.0936670711704382,8.15688581466675,10.8435408400157,0.0250111071457186,8.28028354644776,11.1382083908761,0.0284690118751335,9.16351757049561,11.1835014622328,0.0524002186987417
01-Aug-1999,7.87947082519531,11.3190070701019,0.0240029333617024,8.22379760742188,11.6407147189789,0.0375188380070082,8.26140298843384,11.2087838728929,0.0289593099971035,10.4586133956909,11.1196911819547,0.122108039786778,9.42184638977051,11.5159327535216,0.0693025620365838,8.60000038146973,11.6032017481747,0.0506902905362099,8.81293916702271,11.0830441015441,0.02833748949846,9.2292875289917,11.1745601198172,0.0575532232572704,9.28570671081543,11.2697283041931,0.0636343596149597,8.62067813873291,10.9707359188203,0.0318899216329503
01-Sep-1999,9.41886806488037,12.2755017419521,0.0791388024047804,10.0212335586548,11.4478196521173,0.0980032483041941,10.668648147583,12.1149911405254,0.125468351623986,10.2553772926331,11.784595958009,0.107155025553663,9.32658224105835,11.2920137348131,0.064089602537417,9.66282234191895,11.7604325722574,0.0833747240618095,9.65888023376465,11.3021037609524,0.0763538652335679,10.7448442459106,11.9881800064988,0.141679837435086,10.6739339828491,11.8037249239526,0.136047010663232,12.3802222251892,12.5802168956661,0.235348399246704
01-Oct-1999,11.3223993301392,12.0886659994065,0.166727976461795,11.6983526229858,13.2790548026173,0.151489936112574,8.85512409210205,11.9484421374801,0.0523992404818859,12.1362710952759,12.3120785603701,0.207891410672089,12.1259880065918,11.9154670334463,0.279435603771591,8.92249460220337,11.1120930785861,0.0542085024567404,10.8682981491089,12.7087893650384,0.133552921095094,11.9565431594849,12.0396853935739,0.225471416397786,13.0215682983398,12.2807090541691,0.356487235109761,13.3319078445435,12.8066668488377,0.311860761800619
01-Nov-1999,10.9724440574646,12.1147671577488,0.145133656343839,10.5957107543945,11.92187347246,0.129196522403744,8.87878561019897,11.7491297506769,0.0567509145327569,9.68916654586792,12.6614057598887,0.0839863713798977,10.5127682685852,12.0535173629249,0.127634056893645,8.71727561950684,11.5224610451776,0.0452124724061814,10.2932662963867,11.5981934012463,0.118134215240458,12.3624061584473,12.2352652320123,0.247407240159553,14.1393314361572,12.6628879521239,0.450420917104087,16.0128393173218,13.5072381246718,0.559905838041435
